ID_Client,Date_Transaction,Montant,Magasin,Categorie_Produit,Quantite,Mode_Paiement,Satisfaction_Client
1111,2024-12-05,989.03,Bordeaux,Vêtements,6,Carte bancaire,4
3834,2024-12-05,209.29,Paris,Vêtements,3,Carte bancaire,1
4934,2024-12-05,773.29,Marseille,Meubles,4,Carte bancaire,5
625,2024-12-05,560.75,Lille,Meubles,8,PayPal,5
4126,2024-12-05,425.36,Marseille,Électronique,5,Carte bancaire,5
2176,2024-12-05,640.86,Bordeaux,Électronique,6,Carte bancaire,1
3150,2024-12-05,856.46,Lyon,Meubles,9,Carte bancaire,3
1079,2024-12-05,477.31,Lyon,Électronique,2,Carte bancaire,1
3552,2024-12-05,867.51,Marseille,Vêtements,3,Carte bancaire,4
2353,2024-12-05,111.92,Lyon,Électronique,5,PayPal,3
546,2024-12-05,660.02,Bordeaux,Vêtements,2,Espèces,5
1196,2024-12-05,346.52,Lille,Électronique,8,PayPal,1
2070,2024-12-05,398.98,Bordeaux,Électronique,2,Carte bancaire,2
3359,2024-12-05,579.6,Lille,Vêtements,4,PayPal,5
2439,2024-12-05,490.32,Lyon,Électronique,3,PayPal,2
617,2024-12-05,394.14,Bordeaux,Vêtements,4,PayPal,3
4245,2024-12-05,322.16,Lyon,Électronique,4,PayPal,5
3344,2024-12-05,625.95,Paris,Meubles,6,Carte bancaire,1
1812,2024-12-05,515.47,Marseille,Vêtements,9,Carte bancaire,2
172,2024-12-05,336.84,Lyon,Vêtements,3,Carte bancaire,1
4143,2024-12-05,220.86,Lille,Vêtements,1,Carte bancaire,5
626,2024-12-05,778.98,Lyon,Électronique,8,Carte bancaire,1
4064,2024-12-05,803.72,Lille,Meubles,7,Espèces,5
2255,2024-12-05,229.51,Paris,Meubles,2,PayPal,4
453,2024-12-05,276.42,Bordeaux,Vêtements,5,Carte bancaire,1
1419,2024-12-05,254.36,Bordeaux,Électronique,4,Carte bancaire,4
754,2024-12-05,886.88,Marseille,Meubles,9,PayPal,2
3373,2024-12-05,778.65,Lyon,Vêtements,4,Carte bancaire,1
2724,2024-12-05,93.08,Bordeaux,Vêtements,5,PayPal,1
3011,2024-12-05,836.01,Lyon,Meubles,8,Carte bancaire,2
2912,2024-12-05,56.11,Marseille,Vêtements,3,PayPal,1
1226,2024-12-05,268.14,Marseille,Électronique,6,PayPal,5
168,2024-12-05,920.61,Paris,Électronique,6,Carte bancaire,4
3686,2024-12-05,867.04,Paris,Vêtements,7,Espèces,3
86,2024-12-05,785.81,Lyon,Vêtements,9,Carte bancaire,5
1678,2024-12-05,468.4,Lille,Électronique,3,Carte bancaire,3
1983,2024-12-05,334.99,Lyon,Électronique,5,PayPal,2
4945,2024-12-05,883.91,Bordeaux,Meubles,5,PayPal,2
1487,2024-12-05,663.93,Marseille,Électronique,5,Espèces,1
442,2024-12-05,309.6,Lille,Vêtements,6,Carte bancaire,5
271,2024-12-05,473.93,Lyon,Électronique,1,Carte bancaire,3
344,2024-12-05,883.87,Paris,Électronique,9,Carte bancaire,4
1207,2024-12-05,905.39,Bordeaux,Vêtements,3,Carte bancaire,5
3082,2024-12-05,666.12,Marseille,Meubles,6,PayPal,2
1258,2024-12-05,737.9,Lyon,Meubles,4,Carte bancaire,5
2292,2024-12-05,58.51,Lyon,Électronique,7,Carte bancaire,4
1533,2024-12-05,612.51,Paris,Vêtements,8,PayPal,5
3423,2024-12-05,695.21,Lyon,Vêtements,4,Carte bancaire,1
4363,2024-12-05,39.97,Marseille,Électronique,6,Carte bancaire,4
1654,2024-12-05,846.98,Marseille,Électronique,7,PayPal,3
4989,2024-12-05,929.72,Lyon,Meubles,7,PayPal,2
239,2024-12-05,253.18,Lyon,Meubles,9,Carte bancaire,5
915,2024-12-05,848.88,Paris,Vêtements,8,PayPal,4
1439,2024-12-05,672.2,Marseille,Vêtements,3,PayPal,1
3017,2024-12-05,589.08,Marseille,Vêtements,4,Carte bancaire,1
1461,2024-12-05,846.26,Paris,Vêtements,9,PayPal,3
3080,2024-12-05,299.9,Paris,Vêtements,7,PayPal,2
2259,2024-12-05,795.04,Paris,Électronique,7,Carte bancaire,1
367,2024-12-05,328.23,Lille,Électronique,1,Carte bancaire,2
2992,2024-12-05,791.71,Marseille,Meubles,2,Carte bancaire,4
3742,2024-12-05,462.03,Lyon,Électronique,1,Carte bancaire,5
86,2024-12-05,134.61,Lyon,Vêtements,4,Carte bancaire,3
2494,2024-12-05,393.89,Lille,Meubles,4,Carte bancaire,1
4716,2024-12-05,248.82,Marseille,Électronique,5,Carte bancaire,5
132,2024-12-05,118.52,Paris,Électronique,5,PayPal,1
904,2024-12-05,128.08,Lyon,Meubles,1,Espèces,3
3457,2024-12-05,784.47,Bordeaux,Meubles,7,PayPal,1
1222,2024-12-05,883.77,Lyon,Vêtements,6,Carte bancaire,3
1764,2024-12-05,928.59,Lyon,Vêtements,8,Carte bancaire,5
2805,2024-12-05,856.87,Lille,Électronique,4,PayPal,4
1227,2024-12-05,833.62,Lille,Vêtements,1,Carte bancaire,3
1285,2024-12-05,87.46,Lille,Vêtements,3,Carte bancaire,4
690,2024-12-05,794.32,Paris,Électronique,9,PayPal,2
4783,2024-12-05,787.62,Paris,Électronique,7,Carte bancaire,5
4882,2024-12-05,148.66,Lyon,Électronique,2,Carte bancaire,3
4436,2024-12-05,668.77,Bordeaux,Électronique,3,PayPal,5
4508,2024-12-05,463.46,Marseille,Meubles,2,PayPal,4
1997,2024-12-05,902.01,Bordeaux,Vêtements,4,Carte bancaire,4
4382,2024-12-05,701.5,Lille,Électronique,2,PayPal,5
1110,2024-12-05,951.97,Bordeaux,Meubles,4,Carte bancaire,5
4946,2024-12-05,122.82,Paris,Électronique,7,Espèces,4
430,2024-12-05,59.8,Paris,Meubles,8,Carte bancaire,5
4127,2024-12-05,974.11,Lyon,Meubles,6,Carte bancaire,4
3782,2024-12-05,98.59,Lyon,Meubles,9,Carte bancaire,2
603,2024-12-05,398.47,Paris,Électronique,6,Carte bancaire,4
440,2024-12-05,656.97,Bordeaux,Électronique,3,Carte bancaire,1
985,2024-12-05,882.46,Paris,Électronique,1,Carte bancaire,4
1919,2024-12-05,269.49,Marseille,Électronique,9,PayPal,2
4508,2024-12-05,48.48,Bordeaux,Meubles,3,Carte bancaire,4
528,2024-12-05,530.86,Paris,Électronique,1,Espèces,5
4406,2024-12-05,481.69,Paris,Vêtements,2,Carte bancaire,2
2997,2024-12-05,320.76,Paris,Vêtements,3,Carte bancaire,3
3468,2024-12-05,876.42,Paris,Électronique,8,PayPal,4
1362,2024-12-05,754.34,Marseille,Électronique,8,Carte bancaire,5
704,2024-12-05,860.95,Marseille,Meubles,2,Carte bancaire,3
663,2024-12-05,178.57,Marseille,Électronique,6,PayPal,3
365,2024-12-05,698.56,Lyon,Électronique,2,Carte bancaire,3
923,2024-12-05,975.6,Lyon,Meubles,7,PayPal,1
3857,2024-12-05,619.68,Marseille,Vêtements,3,Carte bancaire,5
176,2024-12-05,187.94,Paris,Vêtements,8,Espèces,1
936,2024-12-05,995.86,Paris,Meubles,3,Carte bancaire,5
382,2024-12-05,537.76,Bordeaux,Meubles,6,PayPal,5
306,2024-12-05,843.26,Lyon,Électronique,1,PayPal,2
4698,2024-12-05,166.37,Bordeaux,Vêtements,8,Carte bancaire,3
2391,2024-12-05,672.77,Paris,Vêtements,7,Carte bancaire,4
2204,2024-12-05,914.37,Paris,Meubles,1,Carte bancaire,2
4808,2024-12-05,541.38,Lyon,Vêtements,7,PayPal,4
1466,2024-12-05,302.89,Bordeaux,Vêtements,5,PayPal,3
3272,2024-12-05,144.87,Bordeaux,Vêtements,2,Carte bancaire,5
403,2024-12-05,310.03,Paris,Électronique,1,Espèces,2
4710,2024-12-05,367.79,Lille,Meubles,2,PayPal,1
2671,2024-12-05,715.76,Lyon,Électronique,6,Carte bancaire,5
1802,2024-12-05,195.05,Paris,Meubles,2,PayPal,1
2651,2024-12-05,123.98,Paris,Vêtements,6,Carte bancaire,5
177,2024-12-05,399.2,Lyon,Vêtements,8,PayPal,5
4545,2024-12-05,469.48,Lyon,Vêtements,8,Carte bancaire,3
743,2024-12-05,635.82,Paris,Électronique,6,PayPal,2
2349,2024-12-05,713.38,Lille,Meubles,5,Carte bancaire,4
4403,2024-12-05,891.49,Marseille,Électronique,4,PayPal,3
751,2024-12-05,303.17,Bordeaux,Électronique,6,Carte bancaire,4
869,2024-12-05,538.04,Marseille,Électronique,5,PayPal,5
4063,2024-12-05,378.72,Marseille,Électronique,4,Espèces,1
3968,2024-12-05,21.39,Lyon,Électronique,6,PayPal,4
214,2024-12-05,587.84,Marseille,Électronique,9,PayPal,1
1618,2024-12-05,819.48,Lille,Vêtements,9,Carte bancaire,4
2531,2024-12-05,55.71,Marseille,Vêtements,8,Carte bancaire,1
3334,2024-12-05,23.42,Lyon,Meubles,1,Carte bancaire,3
1598,2024-12-05,733.26,Paris,Électronique,9,Carte bancaire,4
512,2024-12-05,690.18,Lille,Électronique,5,Carte bancaire,3
253,2024-12-05,417.74,Paris,Électronique,3,Carte bancaire,3
4134,2024-12-05,668.37,Bordeaux,Meubles,8,Carte bancaire,1
629,2024-12-05,954.32,Lyon,Vêtements,8,Espèces,4
3477,2024-12-05,262.91,Lyon,Vêtements,9,PayPal,4
987,2024-12-05,261.01,Marseille,Électronique,2,Carte bancaire,2
1726,2024-12-05,202.51,Paris,Électronique,4,Carte bancaire,1
2094,2024-12-05,729.51,Lyon,Électronique,2,Carte bancaire,4
1702,2024-12-05,366.13,Paris,Meubles,6,PayPal,5
305,2024-12-05,988.92,Marseille,Électronique,1,Carte bancaire,2
4079,2024-12-05,720.36,Paris,Meubles,3,PayPal,4
2281,2024-12-05,380.03,Paris,Meubles,2,Carte bancaire,1
4341,2024-12-05,166.2,Bordeaux,Vêtements,7,PayPal,5
2808,2024-12-05,600.18,Lyon,Meubles,8,PayPal,4
2887,2024-12-05,309.01,Paris,Électronique,2,PayPal,3
3455,2024-12-05,907.4,Marseille,Électronique,9,PayPal,3
1025,2024-12-05,452.58,Lyon,Électronique,1,PayPal,5
4313,2024-12-05,306.8,Lyon,Électronique,2,Carte bancaire,5
2976,2024-12-05,596.78,Lille,Électronique,3,Espèces,5
507,2024-12-05,154.24,Marseille,Vêtements,2,Carte bancaire,5
4857,2024-12-05,570.32,Paris,Électronique,1,Carte bancaire,1
2952,2024-12-05,74.99,Marseille,Vêtements,8,Carte bancaire,3
1054,2024-12-05,614.75,Paris,Électronique,1,Carte bancaire,4
2675,2024-12-05,539.56,Paris,Électronique,5,PayPal,4
2568,2024-12-05,530.35,Lille,Meubles,6,Carte bancaire,3
1905,2024-12-05,690.48,Lyon,Vêtements,7,Carte bancaire,4
4371,2024-12-05,63.57,Bordeaux,Meubles,3,Carte bancaire,3
4588,2024-12-05,470.54,Paris,Meubles,7,PayPal,2
4923,2024-12-05,455.16,Paris,Vêtements,8,Carte bancaire,3
2895,2024-12-05,470.59,Lyon,Meubles,3,Carte bancaire,4
1101,2024-12-05,980.29,Lyon,Électronique,5,Carte bancaire,2
3662,2024-12-05,156.49,Marseille,Vêtements,1,PayPal,4
1637,2024-12-05,696.62,Marseille,Vêtements,9,Carte bancaire,1
1456,2024-12-05,413.96,Marseille,Vêtements,8,Carte bancaire,4
3614,2024-12-05,521.49,Marseille,Vêtements,3,PayPal,2
39,2024-12-05,767.15,Marseille,Meubles,4,Carte bancaire,3
3085,2024-12-05,174.23,Bordeaux,Vêtements,1,Espèces,4
4240,2024-12-05,768.31,Lyon,Électronique,1,Carte bancaire,3
2732,2024-12-05,88.92,Bordeaux,Électronique,6,PayPal,4
2416,2024-12-05,493.64,Lyon,Vêtements,6,PayPal,5
759,2024-12-05,747.23,Marseille,Vêtements,9,Carte bancaire,4
4343,2024-12-05,208.7,Bordeaux,Électronique,5,Carte bancaire,5
3117,2024-12-05,775.5,Paris,Meubles,3,PayPal,4
765,2024-12-05,183.48,Lyon,Meubles,6,Carte bancaire,4
2423,2024-12-05,803.25,Lille,Meubles,8,Carte bancaire,5
1315,2024-12-05,479.56,Lyon,Électronique,7,PayPal,1
4303,2024-12-05,690.95,Bordeaux,Vêtements,3,Carte bancaire,3
3996,2024-12-05,919.06,Paris,Vêtements,1,PayPal,2
4030,2024-12-05,420.25,Marseille,Vêtements,4,Carte bancaire,4
3694,2024-12-05,248.3,Bordeaux,Électronique,6,PayPal,2
3186,2024-12-05,869.82,Lyon,Vêtements,4,Carte bancaire,1
2867,2024-12-05,178.38,Lyon,Meubles,5,Espèces,4
1318,2024-12-05,638.85,Paris,Meubles,7,PayPal,5
701,2024-12-05,924.79,Paris,Vêtements,5,Carte bancaire,5
4384,2024-12-05,680.91,Lyon,Meubles,5,Carte bancaire,4
2202,2024-12-05,211.77,Bordeaux,Meubles,2,Carte bancaire,5
1594,2024-12-05,169.24,Lille,Vêtements,1,Carte bancaire,1
3988,2024-12-05,267.26,Marseille,Vêtements,4,Carte bancaire,3
4946,2024-12-05,403.58,Bordeaux,Électronique,8,Carte bancaire,3
4146,2024-12-05,175.98,Marseille,Vêtements,3,Espèces,1
1231,2024-12-05,801.86,Marseille,Électronique,6,Carte bancaire,5
2613,2024-12-05,369.89,Bordeaux,Électronique,2,Carte bancaire,3
3138,2024-12-05,937.37,Lyon,Meubles,9,PayPal,5
1909,2024-12-05,845.64,Lyon,Meubles,9,PayPal,5
1791,2024-12-05,910.64,Paris,Électronique,4,PayPal,2
2929,2024-12-05,308.6,Bordeaux,Vêtements,8,PayPal,3
1089,2024-12-05,582.26,Paris,Vêtements,2,Carte bancaire,5
2382,2024-12-05,335.02,Paris,Vêtements,2,Carte bancaire,2
4128,2024-12-05,271.81,Lyon,Électronique,6,Espèces,1
4964,2024-12-05,614.95,Lille,Meubles,2,Espèces,3
2946,2024-12-05,821.64,Bordeaux,Électronique,1,Carte bancaire,1
3570,2024-12-05,111.73,Lyon,Électronique,2,Carte bancaire,1
1166,2024-12-05,290.25,Marseille,Vêtements,2,Carte bancaire,4
601,2024-12-05,221.03,Lille,Meubles,5,Carte bancaire,3
2026,2024-12-05,802.38,Lyon,Meubles,6,Carte bancaire,1
1585,2024-12-05,934.7,Lyon,Vêtements,3,Carte bancaire,1
988,2024-12-05,98.34,Marseille,Électronique,8,Carte bancaire,1
1966,2024-12-05,391.63,Lyon,Vêtements,2,Carte bancaire,5
1440,2024-12-05,916.22,Lille,Meubles,3,Carte bancaire,3
4616,2024-12-05,357.75,Bordeaux,Électronique,4,Carte bancaire,3
869,2024-12-05,718.41,Marseille,Meubles,5,Carte bancaire,3
2064,2024-12-05,118.65,Marseille,Électronique,5,Carte bancaire,3
1130,2024-12-05,455.5,Lille,Vêtements,6,Carte bancaire,3
4379,2024-12-05,513.23,Paris,Électronique,4,PayPal,1
4457,2024-12-05,762.51,Paris,Meubles,7,PayPal,2
3730,2024-12-05,303.05,Paris,Électronique,8,Espèces,4
1935,2024-12-05,278.9,Marseille,Électronique,4,Espèces,3
1077,2024-12-05,316.91,Bordeaux,Meubles,9,Carte bancaire,5
1640,2024-12-05,564.58,Marseille,Vêtements,6,PayPal,2
1393,2024-12-05,878.48,Marseille,Meubles,8,Carte bancaire,5
31,2024-12-05,834.32,Lyon,Vêtements,9,Carte bancaire,1
704,2024-12-05,76.79,Paris,Meubles,1,PayPal,4
869,2024-12-05,881.38,Paris,Électronique,5,Carte bancaire,1
233,2024-12-05,113.21,Marseille,Vêtements,7,Carte bancaire,1
951,2024-12-05,427.04,Bordeaux,Meubles,2,Carte bancaire,3
59,2024-12-05,770.1,Bordeaux,Vêtements,7,Carte bancaire,5
2819,2024-12-05,99.88,Paris,Meubles,7,Carte bancaire,3
3601,2024-12-05,59.59,Paris,Vêtements,3,PayPal,1
3150,2024-12-05,343.4,Bordeaux,Vêtements,9,Carte bancaire,4
302,2024-12-05,735.33,Paris,Vêtements,7,PayPal,2
2851,2024-12-05,531.32,Lyon,Meubles,5,PayPal,1
2945,2024-12-05,428.66,Paris,Meubles,7,Carte bancaire,1
1924,2024-12-05,816.81,Marseille,Vêtements,7,Carte bancaire,1
317,2024-12-05,771.38,Lyon,Électronique,6,Carte bancaire,5
1889,2024-12-05,790.32,Paris,Électronique,4,PayPal,2
2716,2024-12-05,470.53,Marseille,Vêtements,8,Carte bancaire,4
4786,2024-12-05,39.06,Lyon,Électronique,2,PayPal,1
1882,2024-12-05,188.69,Paris,Vêtements,8,PayPal,2
3899,2024-12-05,746.47,Marseille,Meubles,5,Espèces,1
4114,2024-12-05,758.11,Bordeaux,Vêtements,7,Carte bancaire,2
1179,2024-12-05,972.85,Paris,Vêtements,3,Carte bancaire,2
3856,2024-12-05,206.38,Paris,Électronique,7,Carte bancaire,5
4874,2024-12-05,140.47,Paris,Meubles,9,Carte bancaire,5
4456,2024-12-05,156.01,Lyon,Vêtements,7,Espèces,2
332,2024-12-05,201.09,Bordeaux,Électronique,1,Carte bancaire,3
528,2024-12-05,537.9,Paris,Vêtements,9,Carte bancaire,1
2060,2024-12-05,975.71,Lyon,Électronique,7,Carte bancaire,5
1099,2024-12-05,597.64,Paris,Vêtements,2,PayPal,2
212,2024-12-05,532.23,Lyon,Meubles,5,PayPal,3
1715,2024-12-05,679.89,Paris,Électronique,2,PayPal,2
2689,2024-12-05,92.45,Lille,Meubles,7,PayPal,4
2331,2024-12-05,819.05,Marseille,Vêtements,9,PayPal,2
3267,2024-12-05,653.94,Lyon,Vêtements,4,Carte bancaire,4
1033,2024-12-05,187.77,Bordeaux,Électronique,3,Carte bancaire,5
1333,2024-12-05,638.1,Paris,Vêtements,6,PayPal,5
1841,2024-12-05,604.28,Paris,Vêtements,8,PayPal,2
4687,2024-12-05,83.56,Lille,Meubles,8,Carte bancaire,5
2139,2024-12-05,281.59,Lyon,Électronique,8,Carte bancaire,2
4552,2024-12-05,403.12,Lille,Vêtements,5,Carte bancaire,2
4092,2024-12-05,259.99,Marseille,Meubles,6,Carte bancaire,4
444,2024-12-05,258.3,Lille,Électronique,2,Carte bancaire,1
4175,2024-12-05,581.49,Bordeaux,Meubles,6,Carte bancaire,2
1499,2024-12-05,481.44,Paris,Vêtements,5,Espèces,1
927,2024-12-05,673.95,Bordeaux,Électronique,3,Carte bancaire,3
623,2024-12-05,957.28,Paris,Électronique,8,Carte bancaire,5
1480,2024-12-05,667.34,Marseille,Électronique,4,Carte bancaire,3
3038,2024-12-05,590.45,Lyon,Électronique,2,Carte bancaire,3
3386,2024-12-05,850.61,Marseille,Électronique,3,Carte bancaire,2
3319,2024-12-05,639.43,Bordeaux,Électronique,2,Carte bancaire,3
234,2024-12-05,182.25,Bordeaux,Électronique,2,Carte bancaire,2
1618,2024-12-05,328.45,Bordeaux,Électronique,3,PayPal,5
2692,2024-12-05,738.69,Bordeaux,Électronique,7,PayPal,5
2031,2024-12-05,743.61,Lyon,Meubles,1,Carte bancaire,3
387,2024-12-05,987.27,Bordeaux,Meubles,6,Carte bancaire,2
1635,2024-12-05,634.44,Marseille,Meubles,1,Carte bancaire,4
4134,2024-12-05,901.55,Bordeaux,Électronique,3,Carte bancaire,4
1185,2024-12-05,73.49,Lille,Électronique,4,Espèces,1
1968,2024-12-05,574.9,Paris,Électronique,8,Carte bancaire,1
241,2024-12-05,921.45,Lyon,Électronique,2,PayPal,1
562,2024-12-05,301.5,Bordeaux,Meubles,7,PayPal,3
2000,2024-12-05,171.78,Paris,Meubles,3,Carte bancaire,2
4902,2024-12-05,363.5,Lyon,Électronique,1,Carte bancaire,1
1930,2024-12-05,796.39,Bordeaux,Vêtements,6,Carte bancaire,2
4901,2024-12-05,103.01,Paris,Meubles,2,Carte bancaire,3
2780,2024-12-05,608.33,Lille,Meubles,3,Carte bancaire,2
1676,2024-12-05,152.92,Lille,Électronique,6,Carte bancaire,2
2516,2024-12-05,446.82,Lyon,Électronique,3,PayPal,3
1678,2024-12-05,966.66,Bordeaux,Vêtements,5,Carte bancaire,4
4142,2024-12-05,211.24,Paris,Électronique,3,Carte bancaire,2
3747,2024-12-05,53.34,Bordeaux,Meubles,7,Carte bancaire,2
3357,2024-12-05,438.66,Lyon,Électronique,7,PayPal,5
1652,2024-12-05,586.14,Bordeaux,Électronique,1,PayPal,5
4178,2024-12-05,311.57,Paris,Électronique,6,PayPal,1
3842,2024-12-05,550.93,Marseille,Électronique,3,Carte bancaire,1
2442,2024-12-05,954.33,Bordeaux,Vêtements,7,PayPal,3
4886,2024-12-05,325.54,Paris,Électronique,1,Carte bancaire,3
595,2024-12-05,323.24,Bordeaux,Électronique,3,Carte bancaire,5
2613,2024-12-05,493.11,Lille,Meubles,2,Carte bancaire,5
4097,2024-12-05,525.01,Marseille,Électronique,8,Carte bancaire,1
1497,2024-12-05,21.34,Bordeaux,Électronique,8,Carte bancaire,5
3556,2024-12-05,623.56,Lyon,Électronique,9,PayPal,2
4862,2024-12-05,997.41,Marseille,Électronique,9,PayPal,2
4767,2024-12-05,306.17,Paris,Vêtements,2,Carte bancaire,5
3359,2024-12-05,638.19,Lyon,Électronique,7,PayPal,3
1602,2024-12-05,24.53,Marseille,Vêtements,7,Carte bancaire,1
915,2024-12-05,612.24,Marseille,Vêtements,4,Carte bancaire,2
1845,2024-12-05,458.13,Paris,Vêtements,6,Carte bancaire,3
1996,2024-12-05,539.69,Paris,Meubles,1,Espèces,5
95,2024-12-05,553.03,Bordeaux,Électronique,6,Carte bancaire,1
493,2024-12-05,193.41,Paris,Vêtements,1,Carte bancaire,1
3070,2024-12-05,774.57,Lyon,Meubles,5,Carte bancaire,3
150,2024-12-05,564.36,Paris,Meubles,4,PayPal,3
1047,2024-12-05,284.79,Lyon,Vêtements,6,PayPal,3
2804,2024-12-05,938.63,Lille,Électronique,5,Carte bancaire,5
399,2024-12-05,32.52,Bordeaux,Électronique,5,PayPal,5
4951,2024-12-05,731.42,Paris,Électronique,3,PayPal,3
4477,2024-12-05,393.61,Lyon,Meubles,2,Espèces,5
552,2024-12-05,532.09,Lille,Vêtements,7,Carte bancaire,1
295,2024-12-05,305.68,Bordeaux,Vêtements,8,Carte bancaire,4
1144,2024-12-05,334.83,Paris,Vêtements,5,Carte bancaire,5
456,2024-12-05,34.86,Bordeaux,Électronique,9,Carte bancaire,1
1554,2024-12-05,735.25,Paris,Électronique,1,PayPal,4
169,2024-12-05,716.58,Lyon,Meubles,3,Carte bancaire,4
4806,2024-12-05,661.27,Paris,Meubles,8,PayPal,3
1947,2024-12-05,880.39,Lille,Vêtements,5,PayPal,3
254,2024-12-05,903.24,Bordeaux,Électronique,2,Espèces,1
2377,2024-12-05,565.32,Paris,Vêtements,9,Carte bancaire,3
1321,2024-12-05,691.13,Marseille,Électronique,1,Carte bancaire,4
2884,2024-12-05,30.78,Paris,Électronique,3,Carte bancaire,1
3608,2024-12-05,849.42,Paris,Électronique,4,Carte bancaire,1
2126,2024-12-05,820.09,Lyon,Vêtements,7,Espèces,1
3497,2024-12-05,39.84,Marseille,Électronique,4,PayPal,3
2241,2024-12-05,551.97,Paris,Électronique,2,Carte bancaire,3
401,2024-12-05,908.52,Lyon,Meubles,2,Carte bancaire,3
2157,2024-12-05,197.76,Lyon,Meubles,1,PayPal,5
2377,2024-12-05,365.59,Marseille,Électronique,7,PayPal,5
363,2024-12-05,344.43,Paris,Électronique,9,Carte bancaire,5
3939,2024-12-05,368.82,Paris,Meubles,2,PayPal,1
3852,2024-12-05,61.05,Lyon,Meubles,7,Carte bancaire,3
3413,2024-12-05,293.44,Lyon,Vêtements,8,Carte bancaire,5
2307,2024-12-05,308.96,Marseille,Vêtements,3,Carte bancaire,1
85,2024-12-05,868.55,Lille,Électronique,4,PayPal,4
1825,2024-12-05,365.07,Paris,Meubles,9,Carte bancaire,5
3886,2024-12-05,458.27,Marseille,Meubles,4,PayPal,1
308,2024-12-05,393.12,Paris,Vêtements,6,Carte bancaire,2
4358,2024-12-05,138.26,Paris,Meubles,8,Carte bancaire,5
1922,2024-12-05,990.55,Lyon,Électronique,2,Carte bancaire,4
631,2024-12-05,829.31,Marseille,Électronique,1,PayPal,1
4776,2024-12-05,550.1,Bordeaux,Électronique,7,Carte bancaire,5
4961,2024-12-05,486.84,Marseille,Électronique,1,PayPal,5
2372,2024-12-05,656.27,Paris,Meubles,4,Carte bancaire,2
3301,2024-12-05,339.9,Marseille,Meubles,5,Carte bancaire,1
3668,2024-12-05,69.28,Bordeaux,Meubles,2,Carte bancaire,1
727,2024-12-05,416.23,Lyon,Électronique,4,Carte bancaire,1
1649,2024-12-05,984.3,Lille,Meubles,7,PayPal,3
4313,2024-12-05,198.7,Paris,Électronique,4,Carte bancaire,2
1270,2024-12-05,537.15,Bordeaux,Électronique,1,Carte bancaire,1
4544,2024-12-05,28.35,Lyon,Vêtements,4,PayPal,2
319,2024-12-05,139.59,Marseille,Électronique,6,Carte bancaire,3
3476,2024-12-05,595.45,Marseille,Meubles,5,Carte bancaire,1
2779,2024-12-05,311.47,Lyon,Électronique,4,Carte bancaire,2
3059,2024-12-05,907.57,Lille,Vêtements,2,Carte bancaire,2
4135,2024-12-05,418.05,Paris,Meubles,6,Carte bancaire,3
1603,2024-12-05,223.87,Paris,Vêtements,6,PayPal,2
2257,2024-12-05,554.68,Bordeaux,Vêtements,6,Carte bancaire,3
830,2024-12-05,799.07,Paris,Électronique,4,PayPal,5
856,2024-12-05,39.03,Lyon,Électronique,8,Carte bancaire,2
2649,2024-12-05,515.41,Marseille,Vêtements,1,PayPal,3
1859,2024-12-05,777.96,Bordeaux,Meubles,8,PayPal,4
1103,2024-12-05,121.52,Lille,Meubles,8,Carte bancaire,1
2482,2024-12-05,904.74,Bordeaux,Vêtements,5,Espèces,1
1821,2024-12-05,279.23,Bordeaux,Vêtements,9,PayPal,1
4938,2024-12-05,187.19,Lille,Meubles,9,Carte bancaire,3
2080,2024-12-05,597.47,Marseille,Vêtements,4,Carte bancaire,3
3159,2024-12-05,191.53,Lyon,Meubles,2,PayPal,1
2441,2024-12-05,686.11,Bordeaux,Vêtements,1,Carte bancaire,3
3685,2024-12-05,500.3,Paris,Meubles,8,Carte bancaire,2
1256,2024-12-05,127.76,Paris,Meubles,8,PayPal,2
